# acars_data.csv - reference tables for analyse_acars.py
# Airports, aerodromes, heliports and seaplane bases: everything that
# carries a usable code. Only entries with no code at all are dropped,
# since they can never appear in a message. Never read from the network.
#   airports: OurAirports, public domain - https://ourairports.com/data/
#   airlines: OpenFlights, ODbL          - https://openflights.org/data.html
# type,iata,icao,label   (A = airport, L = airline)
A,,NV41,Sulphur (Gerlach)
A,,NV45,Planet 13 EMS Heliport (Beatty)
A,,NV48,Circus Circus Heliport (Las Vegas)
A,,NV50,Intermountain Nevada Children's Hospital Heliport (Las Veg
A,,NV53,Valley Hospital Medical Center Heliport (Las Vegas)
A,,NV54,Flying S Ranch Ultralightport (Pahrump)
A,,NV55,Pinenut (Gardnerville)
A,,NV57,Renown Regional Medical Center Heliport
A,,NV58,St Mary's Regional Medical Center Heliport (Reno)
A,,NV60,Carson-Tahoe Hospital Heliport (Carson City)
A,,NV61,Gilbert Development Corporation Heliport (North Las Vegas)
A,,NV64,Swanson Ranch 3 (Battle Mountain)
A,,NV67,Pilot Creek Ranches (Montello)
A,,NV69,Northern Nevada Medical Center Heliport (Sparks)
A,,NV72,Sweetwater (USMC) (Wellington)
A,,NV74,Calvada Meadows (Pahrump)
A,,NV75,SCE Mohave Generating Station Heliport (Laughlin)
A,,NV78,Remsa/Care Flight Heliport (Reno)
A,,NV80,Ruby 360 Lodge Heliport (Lamoille)
A,,NV81,Beatty Medical Clinic Heliport
A,,NV82,Dils Medical Center Heliport (Caliente)
A,,NV83,Hadley (Round Mountain)
A,,NV86,Sunrise Medical Center Heliport (Las Vegas)
A,,NV89,Red Owl Ranch (Crescent Valley)
A,,NV91,Fly Sin City #1 Heliport (Sandy Valley)
A,,NV92,Fly Sin City #2 Heliport (Sandy Valley)
A,,NV93,Fly Sin City #3 Heliport (Sandy Valley)
A,,NV95,Kyle Canyon Heliport (Las Vegas)
A,,NV96,Rolling Thunder (Sparks)
A,,NV97,Desert Creek (Wellington)
A,,NV98,Caas (Pahrump)
A,MTV,NVSA,Mota Lava (Ablow)
A,SLH,NVSC,Sola
A,TOH,NVSD,Torres Airstrip (Loh/Linua)
A,EAE,NVSE,Siwo (Emae Island)
A,CCV,NVSF,Craig Cove
A,LOD,NVSG,Longana
A,SSR,NVSH,Sara (Pentecost Island)
A,PBJ,NVSI,Tavie (Paama Island)
A,LPM,NVSL,Lamap
A,LNB,NVSM,Lamen Bay
A,MWF,NVSN,Maewo-Naone (Maewo Island)
A,LNE,NVSO,Lonorore
A,NUS,NVSP,Norsup
A,ZGU,NVSQ,Gaua Island
A,RCL,NVSR,Redcliffe
A,SON,NVSS,Santo Pekoa (Luganville)
A,TGH,NVST,Tongoa (Tongoa Island)
A,ULB,NVSU,Uléi (Ambrym Island)
A,VLS,NVSV,Valesdir (Epi Island)
A,WLH,NVSW,Walaha
A,SWJ,NVSX,Southwest Bay (Malekula Island)
A,OLJ,NVSZ,North West Santo (Olpoi)
A,AUY,NVVA,Aneityum (Anatom Island)
A,AWD,NVVB,Aniwa
A,DLY,NVVD,Dillon's Bay
A,FTA,NVVF,Futuna (Futuna Island)
A,IPA,NVVI,Ipota
A,,NVVJ,Forari
A,,NVVK,Lenakel
A,VLI,NVVV,Bauerfield (Port Vila)
A,TAH,NVVW,Whitegrass (Tanna Island)
A,NWT,,Nowata
A,TGJ,NWWA,Tiga
A,,NWWB,Bourail - Poé
A,BMY,NWWC,Île Art - Waala
A,KNQ,NWWD,Koné
A,ILP,NWWE,Île des Pins
A,,NWWH,Nesson (Houailou)
A,,NWWI,Hienghène
A,KOC,NWWK,Koumac
A,LIF,NWWL,Lifou
A,GEA,NWWM,Nouméa Magenta
A,PUV,NWWP,Poum / Malabou
A,PDC,NWWQ,Mueo (Népoui)
A,MEE,NWWR,Maré
A,,NWWT,Oua Tom (La Foa)
A,TOU,NWWU,Touho
A,UVE,NWWV,Ouvéa
A,NOU,NWWW,La Tontouta (Nouméa (La Tontouta))
A,,NWWY,Ouaco
A,,NY00,Basher Field (Sardinia)
A,,NY01,Knowlesville
A,,NY02,Mountain Top (Davenport)
A,,NY05,Hogan (Esperance)
A,,NY06,Gaines Valley Aviation (Albion)
A,,NY07,Hurlbut Field (Canton)
A,,NY08,Port Jervis Fire Department Heliport
A,,NY10,Duflo (New Bremen)
A,,NY11,Lakestone Farm (Macedon)
A,,NY12,Auburn Community Hospital Heliport
A,,NY13,D'Amico (Lyons)
A,,NY15,Lakeville
A,,NY16,Oak Ridge (East Palmyra)
A,,NY17,Adirondack Airpark Estates (Saranac)
A,,NY18,Neno (Ithaca)
A,,NY19,Walls (Elbridge)
A,,NY20,Nellis Field (Fort Plain)
A,,NY21,Dewitt Heliport (Webster)
A,,NY22,NYPD Air Operations (Floyd Bennett Field) Heliport (New Yo
A,,NY23,MAC (Mohawk)
A,,NY24,Taylor Johnson (Niagara Falls)
A,,NY26,Sky-Ranch (Mohawk)
A,,NY27,South Dayton
A,,NY28,Anthonson (Jordan)
A,,NY29,Schuyler (Watkins Glen)
A,,NY30,Hilltop Heliport (Monticello)
A,,NY31,Rabbit Lane (Phoenix)
A,,NY34,Randall's Roost (Cameron)
A,,NY35,Stanton (New Paltz)
A,,NY36,Adirondack Medical Center Heliport (Saranac Lake)
A,,NY37,Galway
A,,NY40,Gentzke Aeronautical Park (Holland)
A,,NY42,Paradise (Red Creek)
A,,NY43,Mountain View Heliport (Saugerties)
A,,NY44,IBM Somers Heliport
A,,NY45,Robins Island South Heliport (Southold)
A,,NY46,Bel-Aire Farms Heliport (Amenia)
A,,NY47,Wyeth Ayerst Heliport (Pearl River)
A,,NY48,Grace's Landing (South Kortright)
A,,NY49,Mesmer (Grand Island)
A,,NY50,Johnson (Amsterdam)
A,,NY51,Russell (Canajoharie)
A,,NY52,Staten Island University Hospital Heliport
A,,NY54,Evergreen Mountain Heliport (West Kill)
A,,NY55,Grund Field (Ithaca)
A,,NY57,Remsen City
A,,NY59,Valenty Mierek (Ava)
A,,NY60,Vasile Field (Beekmanton)
A,,NY61,Eagle Nest Seaplane Base (Blue Mountain Lake)
A,,NY62,Curtis (Verona)
A,,NY63,Archdale Meadows (Greenwich)
A,,NY64,The Pines (Broadalbin)
A,,NY66,Lewis Field (Broadalbin)
A,,NY67,Carter Flight Park Ultralightport (Manlius)
A,,NY68,Richfield (Richfield Springs)
A,,NY69,John Gonzales Field (Cape Vincent)
A,,NY70,Scott'S Sky Ranch (Mount Morris)
A,,NY72,Poolsbrook Aerodrome (Manlius)
A,,NY73,Miller Field (Coventryville)
A,,NY74,Deer Run (Coxsackie)
A,,NY76,Neverland (Cattaraugus)
A,,NY77,Wandervogel Gliderport (Delanson)
A,,NY79,Keysa (Bliss)
A,,NY80,Aurora Balloonport (South Wales)
A,,NY82,Alexander Farm (East Schodack)
A,,NY83,Essex Boatworks Seaplane Base
A,,NY87,Amsterdam (Fort Johnson)
A,,NY88,Hickory Acres (Fort Plain)
A,,NY89,Goose Creek (Jamestown)
A,,NY90,Medina Memorial Hospital Heliport
A,,NY91,Smithfield (Peterboro)
A,,NY94,Old Rhinebeck Aerodrome
A,,NY96,Mexico Airdrome
A,,NY97,Northway (Morrisonville)
A,,NY99,Lakeview Shock Incarceration Center Heliport (Brocton)
A,,NZ12,Palmer Station
A,AKL,NZAA,Auckland
A,,NZAE,Mount Tarawera
A,,NZAH,Taharoa Iron Sands Heliport
A,,NZAL,Avalon Heliport (Wellington)
A,,NZAN,Alfredton
A,TUO,NZAP,Taupo
A,AMZ,NZAR,Ardmore (Manurewa)
A,ASG,NZAS,Ashburton
A,,NZAW,Auckland Harbour Water Aerodrome (Aukland)
A,,NZBA,Balclutha Aerodrome
A,,NZBC,ASB Bank Centre Heliport (Aukland)
A,,NZBW,Burwood Hospital Heliport (Christchurch)
A,,NZCB,Centre Bush Aerodrome
A,,NZCG,Centennial Park Aerodrome (Taupo)
A,CHC,NZCH,Christchurch
A,CHT,NZCI,Inia William Tuuta (Te One)
A,,NZCS,Cromwell Racecourse Aerodrome
A,CMV,NZCX,Coromandel
A,DGR,NZDA,Dargaville Aerodrome
A,,NZDC,Dunedin City Heliport
A,,NZDH,Dunedin Hospital Helipad
A,DUD,NZDN,Dunedin
A,,NZDU,Dunstan Hospital Heliport (Clyde)
A,,NZDV,Dannevirke Aerodrome
A,,NZDY,Drury
A,,NZES,Wharepapa South
A,,NZEV,Eves Valley Heliport
A,,NZFA,Te Haupa Heliport
A,,NZFE,Fernside Fields Airpark (Fenside)
A,,NZFF,Forest Field Aerodrome
A,,NZFG,Fern Gully Heliport (Oban)
A,FGL,NZFH,Fox Heliport
A,,NZFI,Feilding
A,WHO,NZFJ,Franz Josef Aerodrome
A,,NZFP,Foxpine Aerodrome
A,,NZFR,Franz Josef Heliport (Franz Josef Glacier)
A,,NZFT,Flat Point Aerodrome
A,,NZFX,Phoenix (McMurdo Station)
A,,NZGA,Galatea
A,GBZ,NZGB,Great Barrier Aerodrome (Claris)
A,,NZGC,Gore3
A,,NZGH,Glacier Country Heliport (Franz Josef Glacier)
A,,NZGI,Garden City Heliport (Christchurch)
A,GMN,NZGM,Greymouth
A,,NZGR,Great Mercury (Great Mercury Island / Ahuahu)
A,GIS,NZGS,Gisborne
A,GTN,NZGT,Glentanner (Glentanner Station)
A,,NZGY,Glenorchy
A,,NZHA,Hawera
A,,NZHC,Wanaka Lakes Health Centre Heliport
A,HKK,NZHK,Hokitika
A,HLZ,NZHN,Hamilton
A,,NZHR,Hanmer Hanmer Medical Centre Heliport (Chevoit)
A,,NZHS,Hastings Aerodrome (Bridge Pa)
A,,NZHT,Haast Aerodrome
A,,NZJA,Tauranga Hospital Heliport
A,,NZJB,Wairau Hospital Heliport (Blenheim)
A,,NZJC,Christchurch Hospital Heliport
A,,NZJD,Thames Hospital Heliport
A,,NZJE,Dargaville Hospital Heliport
A,,NZJF,Whakatāne Hospital Helipad
A,,NZJG,Gisborne Hospital Heliport
A,,NZJH,Hastings Hospital Heliport
A,,NZJI,Bay of Islands Hospital Heliport (Kawakawa)
A,,NZJK,Kaitaia Hospital Heliport
A,,NZJL,Aukland Hospital Helipad
A,,NZJM,Palmerston North Hospital Heliport
A,,NZJN,North Shore Hospital Heliport (North Shore City)
A,,NZJO,Rotorua Hospital Heliport
A,,NZJP,Te Puia Springs Hospital Heliport
A,,NZJQ,Taranaki Base Hospital Heliport (New Plymouth)
A,,NZJR,Whangarei Hospital Helipad
A,,NZJS,Southland - Kew Hospital Heliport (Invercargill)
A,,NZJT,Taumarunui Hospital Heliport
A,,NZJU,Wanganui Hospital Heliport
A,,NZJV,Waitakere Hospital Heliport
A,,NZJW,Rawene Hospital Heliport
A,,NZJX,Tokoroa Hospital Heliport
A,,NZJY,Wairoa Hospital Heliport
A,,NZJZ,Taupo Hospital Heliport
A,,NZKC,Kelly Field
A,,NZKD,Motu Kaikoura Island Aerodrome
A,WIK,NZKE,Waiheke Island Aerodrome
A,,NZKF,Kaipara Flats
A,,NZKH,Kenepuru Hospital Heliport (Wellington)
A,KBZ,NZKI,Kaikoura
A,KKE,NZKK,Kerikeri
A,,NZKM,Karamea
A,,NZKN,Kensington Park Heliport (Whangarei)
A,KKO,NZKO,Kaikohe
A,KAT,NZKT,Kaitaia (Awanui)
A,,NZKU,Kupe Helipad (Kupe Platform)
A,,NZKY,Kowhai Aerodrome
A,,NZLD,Limestone Downs
A,,NZLE,Lake Station
A,,NZLF,Rotorua Lakefront Heliport
A,,NZLT,Lake Taupo Water
A,ALR,NZLX,Alexandra Aerodrome
A,MTA,NZMA,Matamata Glider
A,MHB,NZMB,Mechanics Bay Heliport (Auckland City)
A,MON,NZMC,Mount Cook
A,,NZME,Mercer1 PDZ
A,MFN,NZMF,Milford Sound
A,,NZMG,Mangonui Heliport
A,,NZMH,Wairarapa Hospital Heliport (Masterton)
A,,NZMJ,Martins Bay Aerodrome (Jamestown)
A,MZP,NZMK,Motueka
A,,NZML,Molesworth
A,TEU,NZMO,Manapouri
A,,NZMQ,Oaonui Heliport
A,,NZMR,Murchison
A,MRO,NZMS,Hood (Masterton)
A,,NZMT,Martinborough
A,,NZMV,Methven Heliport
A,,NZMW,Makarora Airstrip
A,,NZMX,Maari Heliport (Maari Platform)
A,,NZMZ,Matakana Island
A,,NZNE,North Shore Aerodrome (Dairy Flat)
A,,NZNF,Norfolk (Inglewood)
A,,NZNH,Nelson Hospital Heliport
A,NPL,NZNP,New Plymouth
A,NPE,NZNR,Hawke's Bay (Napier)
A,NSN,NZNS,Nelson
A,IVC,NZNV,Invercargill
A,,NZOA,Omarama Glider
A,,NZOB,Ocean Beach Heliport
A,,NZOF,Omaha Flats
A,,NZOG,Makarora Heliport
A,OHA,NZOH,RNZAF Base Ohakea
A,,NZOI,Motiti Island
A,,NZOM,Omaka Blenheim
A,,NZON,Oban Heliport
A,,NZOP,Opotiki
A,,NZOR,Oamaru Hospital Heliport
A,,NZOS,Otehei Bay Helibarge
A,,NZOT,Otaki
A,OAM,NZOU,Oamaru
A,,NZOW,Onetangi Heliport
A,,NZOX,Okiwi Station
A,,NZPA,Paihia HEMS Heliport
A,,NZPH,Pudding Hill Aerodrome
A,,NZPI,Parakai Aerodrome
A,,NZPK,Pikes Point Heliport (Auckland)
A,PMR,NZPM,Palmerston North
A,PCN,NZPN,Picton Aerodrome (Koromiko)
A,,NZPO,Pōrangahau Aerodrome
A,PPQ,NZPP,Paraparaumu
A,,NZPS,Paihia Waterfront Heliport
A,,NZPW,Papawai
A,ZQN,NZQN,Queenstown
A,,NZQW,Queens Wharf Heliport (Wellington)
A,RAG,NZRA,Raglan Aerodrome
A,SZS,NZRC,Ryan's Creek Aerodrome (Oban)
A,,NZRD,Rosedale Heliport
A,,NZRI,Rangitata Island
A,,NZRK,Rangitaiki
A,,NZRL,Rotorua Lakes Water Aerodrome (Lake Rotorua)
A,,NZRN,Ranfurly Medical Centre Heliport
A,ROT,NZRO,Rotorua
A,,NZRR,Ruatoria
A,,NZRT,Rangiora
A,,NZRU,Waiouru
A,,NZRW,Ruawai Aerodrome
A,,NZRX,Roxburgh Aerodrome
A,,NZSD,Stratford
A,,NZSF,Springfield
A,,NZSL,Springhill
A,,NZSO,Marlborough Sounds Water Aerodrome (Malborough Sounds)
A,,NZSP,Amundsen–Scott South Pole Station (Amundsen-Scott South Po
A,,NZTA,Te Aroha
A,,NZTC,Tapanui Medical Centre Helipad
A,,NZTE,Te Kowhai
A,TRG,NZTG,Tauranga
A,TMZ,NZTH,Thames Aerodrome
A,,NZTI,Taieri Aerodrome (Dunedin)
A,KTF,NZTK,Takaka
A,,NZTL,Tekapo Aerodrome
A,,NZTM,Taumarunui
A,,NZTN,Turangi
A,TKZ,NZTO,Tokoroa
A,,NZTP,Tekapo/Mackenzie Heliport (Lake Tekapo)
A,,NZTQ,Te Kuiti Hospital Heliport
A,,NZTS,Taharoa Aerodrome
A,,NZTT,Te Kuiti Aerodrome
A,TIU,NZTU,Timaru
A,,NZTW,Twizel Medical Centre Helipad
A,,NZTX,Te Anau Medical Centre Heliport
A,,NZTZ,Timaru Hospital Helipad
A,,NZUA,Maui A Heliport (Maui A Platform)
A,,NZUB,Maui B Heliport (Maui B Platform)
A,,NZUI,Tui Helipad (Tui Platform)
A,TWZ,NZUK,Pukaki (Twitzel)
A,,NZUN,Pauanui Aerodrome
A,,NZUR,Murchison Hospital Heliport
A,,NZVL,Mandeville Aerodrome
A,,NZVR,Taihape
A,BHE,NZWB,Woodbourne (Blenheim)
A,,NZWD,Williams Field Skiway (McMurdo Station)
A,,NZWE,Kauaroa Bay Heliport (Poukaraka Flats)
A,WKA,NZWF,Wanaka
A,,NZWG,Whangamata Helipad
A,,NZWH,Wellington Hospital Helistop
A,,NZWJ,Wellsford Heliport
A,WHK,NZWK,Whakatāne
A,,NZWL,West Melton Aerodrome
A,,NZWM,Waimate
A,WLG,NZWN,Wellington
A,WIR,NZWO,Wairoa
A,,NZWP,RNZAF Base Auckland-Whenuapai
A,,NZWQ,Waitiki Aerodrome (Te Kao)
A,WRE,NZWR,Whangarei
A,WSZ,NZWS,Westport
A,WTZ,NZWT,Whitianga
A,WAG,NZWU,Wanganui
A,,NZWV,Waihi Beach (Island View)
A,,NZWZ,Warkworth Heliport
A,,NZYP,Waipukurau
A,NLN,,Kneeland
A,BZF,,Benton Field (Redding)
A,,OA00,Taildragger (Cambridge)
A,,OA03,B & W Metals Company Heliport (Fairfield)
A,,OA04,Rutter (Arcadia)
A,,OA05,Hogan (Mc Gonigle)
A,,OA06,Affinity Medical Center Heliport (Massillon)
A,,OA07,Hemlock Field (Rock Creek)
A,,OA08,Medflight Heliport (Columbus)
A,,OA09,Madison Health Heliport (London)
A,,OA10,Bernie's (Mount Orab)
A,,OA11,Heitman Field (Anna)
A,,OA12,Buena Vista Farm (Morrow)
A,,OA14,Roxford (Dennison)
A,,OA15,Fort Hamilton Hospital Heliport
A,,OA16,Lost Bridge (North Bend)
A,,OA17,Bucyrus Community Hospital Heliport
A,,OA18,Creekside Ridge Heliport (Cuyahoga Falls)
A,,OA19,Clover Fields (North Canton)
A,,OA1A,Marnah Ghar Heliport (Gomal)
A,,OA22,Select Specialty Hospital Cincinnati North Heliport (Montg
A,,OA23,Heins Field (Arcanum)
A,,OA26,Ashville Heliport
A,,OA33,Cincinnati Childrens EMS Helipad
A,,OA51,Fighter Field (Watkins)
A,,OA52,Ross Heart Hospial Helipad (Columbus)
A,,OA85,Riverview (Dresden)
A,,OA86,Silent P (West Jefferson)
A,BIN,OABN,Bamyan
A,BST,OABT,Bost (Lashkar Gah)
A,CCN,OACC,Chaghcharan
A,SBF,OADS,Sardeh Band
A,DWR,OADY,Dwyer (Reg)
A,DAZ,OADZ,Darwaz
A,,OAEM,Ishkashim
A,FAH,OAFR,Farah
A,FBD,OAFZ,Fayzabad
A,GZI,OAGN,Ghazni
A,GRG,OAGZ,Gardez
A,KWH,OAHN,Khwahan
A,HEA,OAHR,Herat - Khwaja Abdullah Ansari (Guzara)
A,OAI,OAIX,Bagram
A,,OAJG,Joghari
A,JAA,OAJL,Jalalabad
A,KBL,OAKB,Kabul
A,,OAKG,Khoja-i-Ghar
A,KDH,OAKN,Ahmad Shah Baba (Kandahar)
A,KHT,OAKS,Khost
A,,OALP,Little Pamir (Erghail)
A,MMZ,OAMN,Maymana Zahiraddin Faryabi
A,MZR,OAMS,Mazar-i-Sharif
A,,OANL,Nili
A,IMZ,OANZ,Nimroz (Ziarat-e Amiran Saseb)
A,URN,OAOG,Urgun
A,,OAQA,Qalat
A,,OAQM,Koran va Monjan
A,LQN,OAQN,Qala-i-Naw
A,URZ,OARG,Orūzgān
A,,OART,Rostaq
A,KUR,OARZ,Razer (Skazar)
A,OAS,OASA,Sharana Airstrip
A,OAH,OASD,Shindand
A,,OASG,Sheberghan
A,OAA,OASH,Shank (Baraki Barak)
A,OLR,OASL,Salerno (Khost)
A,SGA,OASN,Sheghnan (Shiveh)
A,TII,OATN,Tarinkot
A,TQN,OATQ,Taleqan
A,UND,OAUZ,Kunduz
A,,OAYQ,Yangi Qaleh
A,,OAYW,Yawan
A,OAZ,OAZI,Camp Shorabak (Lashkar Gah)
A,,OAZJ,Zaranj
A,BAH,OBBI,Bahrain (Manama)
A,,OBBS,Sheik Isa (Sitrah)
A,,OBKH,Sakhir (Zallaq)
A,OCS,,Corisco (Corisco Island)
A,,OE43,Arfa (Ta'if)
A,,OE45,Aramco Ras Khafji
A,,OE46,Al Lidem
A,,OE47,Al Kharj
A,,OE48,Quz South
A,,OE49,Mecca East
A,,OE50,King Abdulaziz Naval Base (Jubail)
A,,OE51,Al Kharj East
A,,OE52,Al Artawiyah South
A,,OE53,King Abdul Aziz Military Academy
A,,OE54,Hafar Al Atk
A,,OE55,Aradah (Ardah)
A,,OE56,Shubaytah
A,,OEAA,Abu Ali (Jubail)
A,AHB,OEAB,Abha
A,HOF,OEAH,Al-Ahsa (Hofuf)
A,ULH,OEAO,Al-Ula
A,ABT,OEBA,King Saud Bin Abdulaziz (Al Baha) (Al-Baha)
A,BHH,OEBH,Bisha
A,,OEBN,Thablotin (Thabhloten)
A,,OEBQ,Abqaiq (Buqayq)
A,DMM,OEDF,King Fahd (Ad Dammam)
A,DWD,OEDM,Dawadmi Domestic
A,DHA,OEDR,King Abdulaziz (Dhahran)
A,GIZ,OEGN,Jizan Regional Airport / King Abdullah bin Abdulaziz
A,ELQ,OEGS,Prince Naif bin Abdulaziz (Qassim)
A,URY,OEGT,Gurayat Domestic
A,HAS,OEHL,Hail
A,,OEHR,Haradh
A,,OEHW,Hawtah
A,,OEJB,Jubail
A,,OEJF,King Faisal Naval Base (Jeddah)
A,JED,OEJN,King Abdulaziz (Jeddah)
A,,OEKF,King Faisal Air Academy
A,KMC,OEKK,King Khaled Military City
A,KMX,OEKM,King Khalid (Khamis Mushait)
A,,OEKR,Old Khurais (Khurais oil field)
A,MED,OEMA,Prince Mohammad Bin Abdulaziz (Medina)
A,,OEMD,The Saudi Aviation Club (SAC)
A,EAM,OENG,Najran Domestic
A,NUM,OENN,Neom Bay (Sharma)
A,,OENR,Nariya
A,,OEOM,Umm Al Melh Border Guards
A,AQI,OEPA,Qaisumah–Hafar Al-Batin
A,,OEPC,Pump Station 3 (Wasea)
A,,OEPF,Pump Station 6
A,,OEPI,Pump Station 9
A,,OEPJ,Pump Station 10
A,,OEPK,IPSA 3 (Hafar al Batin)
A,AKH,OEPS,Prince Sultan (Al Kharj)
A,,OERB,Rabigh
A,RAH,OERF,Rafha Domestic
A,,OERG,Al-Rass
A,RUH,OERK,King Khalid (Riyadh)
A,,OERM,Ras Mishab (Al Mishab)
A,RAE,OERR,Arar Domestic
A,,OERT,Ras Tanura
A,,OERY,Riyadh
A,,OESB,Shaibah (Shaybah)
A,SHW,OESH,Sharurah Domestic
A,AJF,OESK,Al-Jawf
A,SLF,OESL,As-Sulayyil
A,,OESS,Soltana Al-Ghat (Al Ghat)
A,TUU,OETB,Prince Sultan bin Abdulaziz (Tabuk)
A,TIF,OETF,Taif
A,,OETH,Thumamah
A,,OETN,Ras Tanajib (As Saffaniyah)
A,TUI,OETR,Turaif Domestic
A,,OEUD,Udhailiyah
A,,OEUM,Ummlejj (Umm Lejj)
A,WAE,OEWD,Wadi Al Dawasir Domestic
A,EJH,OEWJ,Al Wajh Domestic
A,YNB,OEYN,Prince Abdulmohsen Bin Abdulaziz (Yanbu)
A,ZUL,OEZL,Zilfi
A,,OG00,3 Rivers Recreation Area (Culver)
A,,OG01,Dunning Vineyards (Corvallis)
A,,OG02,Rieben (Banks)
A,,OG03,Columbia Memorial Hospital Heliport (Astoria)
A,,OG05,Sundance Meadows (Bend)
A,,OG06,Table Rock (Christmas Valley)
A,,OG07,Cove Side Ranch Port
A,,OG09,Good Shepherd Hospital Heliport (Hermiston)
A,,OG10,Mt Hope (Lebanon)
A,,OG11,Rose Quarter Heliport (Portland)
A,,OG12,Wilson Ranch (Prineville)
A,,OG13,Fly By Night (Jacksonville)
A,,OG14,Silvies Valley Ranch (Seneca)
A,,OG15,Sage Ranch (Sisters)
A,,OG16,Jim's Airstrip (Halsey)
A,,OG19,Bombay Farms (Madras)
A,,OG20,Fairways (Oregon City)
A,,OG21,Dry Creek Airpark (Prineville)
A,,OG22,Mercy Hospital Heliport (Roseburg)
A,,OG23,Poverty Hollow (Sheridan)
A,,OG24,Flying D Ranch (Sutherlin)
A,,OG25,Firefly Ranch (White City)
A,,OG27,Muddy Creek (Haines)
A,,OG28,The Green Trees Ranch (Scio)
A,,OG29,Mc Kinnon Airpark (Sandy)
A,,OG30,Aeroacres (Oregon City)
A,,OG31,Shady Cove Airpark (Eagle Point)
A,,OG32,Mahlon Sweet Field (Eugene)
A,,OG33,Oregon Sky Ranch (Milton/Freewater)
A,,OG34,Meyer Riverside Airpark (Tigard)
A,,OG35,Mountain View Hospital Heliport (Madras)
A,,OG36,Munson (Junction City)
A,,OG37,Salem Hospital Heliport
A,,OG38,Valley Medical Center Heliport (McMinnville)
A,,OG39,Longview Ranch (Kimberly)
A,,OG40,Napier Ranch (Roseburg)
A,,OG41,Nace Family Airstrip (Glendale)
A,,OG42,Quail Field (Pendleton)
A,,OG43,Mid-Coloumbia Fire & Rescue Heliport (The Dalles)
A,,OG44,Miss Kittys Strip (Amity)
A,,OG45,Bald Mountain (Baker City)
A,,OG46,Tuality Hospital Heliport (Hillsboro)
A,,OG47,Three Valleys Ranch Heliport (Baker City)
A,,OG48,Greer (Coburg)
A,,OG49,Coca Cola (Corvalis)
A,,OG50,Cottonwood Creek Ranch (Harper)
A,,OG51,Six Springs Ranch (Madras)
A,,OG52,Jpm (Monmouth)
A,,OG53,Wildhorse Valley (Princeton)
A,,OG54,Shaniko Cattle
A,,OG55,Providence Newberg Medical Center Heliport
A,,OG56,Station Thirty Heliport (Astoria)
A,,OG57,Pier 126 Heliport (Florence)
A,,OG58,Erickson Air-Crane Admin Offices Heliport (Central Point)
A,,OG62,Myrtle Creek Municipal Heliport
A,,OG63,Gilbert (North Plains)
A,,OG64,River Bend Hospital Heliport (Springfield)
A,OGM,,Ogobsucum (Ustupu)
A,,OH01,Grant Medical Center Heliport (Columbus)
A,,OH03,Woodworth (Madison)
A,,OH04,Knox Community Hospital Helipad (Mount Vernon)
A,,OH05,Akron General Hospital Heliport
A,,OH07,Sunset Strip (Marlboro)
A,,OH08,Fisher-Titus Medical Center Heliport (Norwalk)
A,,OH09,One Shot (Howard)
A,,OH10,Midwestern Heliport (Massillon)
A,,OH12,Remington Heliport (Alexandria)
A,,OH13,Bulick Field (Minerva)
A,,OH15,Minerva
A,,OH18,Freefall Field (Sycamore)
A,,OH19,Hiltner (North Creek)
A,,OH21,Horning (Galion)
A,,OH22,Stoltzfus (Kidron)
A,,OH23,O'Bleness Memorial Hospital Heliport (Athens)
A,,OH25,Grady Memorial Hospital Heliport (Delaware)
A,,OH27,Salem Lakefront
A,,OH28,Donner Field (Leesburg)
A,,OH29,Petersburg
A,,OH30,Whalen Heliport (Amelia)
A,,OH31,Sycamore Hospital Heliport (Miamisburg)
A,,OH34,Leis (Ansonia)
A,,OH36,Riverside (Zanesville)
A,,OH38,Blue Bird (Belpre)
A,,OH40,Shannons Landing (Radnor)
A,,OH42,Hawk's Nest (Butler)
A,,OH43,Anderson (Canal Winchester)
A,,OH44,Head Field (Galena)
A,,OH45,Drake (Bowling Green)
A,,OH46,Adena Regional Medical Center Heliport (Chillicothe)
A,,OH47,District 9 Heliport (Chillicothe)
A,,OH48,Alliance
A,,OH49,Christ Hospital Heliport (Cincinnati)
A,,OH52,Columbus Heliport
A,,OH53,Ohio Bldg Authority Heliport (Columbus)
A,,OH54,Medical Center Heliport (Columbus)
A,,OH58,Cow Chip Creek Heliport (Morrow)
A,,OH59,McIntosh (Farmersville)
A,,OH60,Gerker (Fort Jennings)
A,,OH61,Amanda
A,,OH62,Southern Ohio Regional Medical Center Heliport (Portsmouth
A,,OH63,Jims (Germantown)
A,,OH64,Hummel (Germantown)
A,,OH65,Hickory Grove Airpark (Goshen)
A,,OH66,Obannon Creek Aerodrome (Goshen)
A,,OH68,Raylene (Harrison)
A,,OH69,Highland District Medical Heliport (Hillsboro)
A,,OH70,Gallenstein Heliport (Indian Hill)
A,,OH71,Chapman Memorial Field (Centerburg)
A,,OH72,Oak Hill Hospital Heliport
A,,OH73,Fulton County Health Center Heliport (Wauseon)
A,,OH75,Hardin Memorial Hospital Heliport (Kenton)
A,,OH76,Waterwood Heliport (Vermilion)
A,,OH77,Lumberton (Wilmington)
A,,OH78,Swigart (Laura)
A,,OH79,Vermilion Township Heliport
A,,OH80,District Nr 8 Heliport (Lebanon)
A,,OH82,Graham Farm (Dresden)
A,,OH83,Lima Memorial Hospital Heliport
